SiteCode,p,k,Ntotal,S_obs,DA,d,U_med,J_M,L,m,m_,ratio_J_JM
SCtimbe1,0.794756496345566,0.5,3161,149,3161,1.8629568144138,0.00495196,4305853.649390047,100,0.02617265752597519,0.020913230616949375,7.341169155732398e-4
SCarar,0.0576726724615995,0.5,2034,26,2034,2.31321191439951,9.745009e-4,201058.1616101038,100,0.032446209151822183,0.0019302777374918592,0.010116475669087115
SPpesmE,0.899700419807692,0.5,1240,142,1240,2.9799673009162,0.01509076,1912142.6591016536,100,0.041699091468113875,0.03767425897174781,6.484871796033075e-4
SPpei1,0.975925350225875,0.5,3078,172,1554.54545454545,2.64975714865609,0.006543442,2600283.5388155114,140.7124727947031,0.026453757999284132,0.025833345392697354,0.0011837170654866735
MGuberl3,0.863336341978253,0.5,976,86,976,3.34877893710381,0.01323149,1444210.5817363174,100,0.04679816988393616,0.040662623040212724,6.758017233377378e-4
ESsoor,0.994759334898679,0.5,1519,265,1519,2.67801057101779,0.03694836,2589861.140947626,100,0.037514201666194597,0.03732494035838419,5.865179317854085e-4
SPpesmG,0.972615491332908,0.5,1496,151,1496,2.69612371336221,0.01454691,2493867.975097327,100,0.03776549305883778,0.03676933004087131,5.99871370472856e-4
SPpesmI,0.987242723924714,0.5,1995,204,1995,2.34109760824165,0.01586541,3375728.605500516,100,0.03283408298357982,0.03242879308308395,5.90983527748435e-4
SPpesmJ,0.987726950190507,0.5,1816,206,1816,2.45846495440053,0.01861801,3074350.8621241148,100,0.03446574231472104,0.03405714870871518,5.906938021853818e-4
SPpesmD,0.888774351326571,0.5,1281,155,1281,2.9236118854607,0.01694776,1951377.6433028027,100,0.04091874047249662,0.03653380014320622,6.564592990989916e-4
SPpesmF,0.934982214886836,0.5,1379,104,1379,2.82471260816423,0.008782807,2209877.9993808414,100,0.03954851873678523,0.03707248824962036,6.240163485886393e-4
SPpesmH,0.938227771318037,0.5,1528,152,1528,2.66899908329143,0.01438699,2457153.6827783855,100,0.03738916921019046,0.035160764634362435,6.218577253467677e-4
SPpesmB,0.877020152962385,0.5,1076,134,1076,3.19699560238861,0.01720786,1617418.9484356365,100,0.04470130635336655,0.03942065606629491,6.65257446773889e-4
SPpesmA,0.614794566702037,0.5,1670,84,1670,2.55820222229895,0.005029762,1759734.6035595213,100,0.035851222850172906,0.02234978952964766,9.4900674034709e-4
SPpesmK,0.999870427158468,0.5,1852,189,1852,2.41891577146929,0.01517866,3173842.6228998415,100,0.03391607722702734,0.033911831653547574,5.835197960470658e-4
SPpesmN,0.999653989121875,0.5,1431,150,1431,2.75750957083584,0.01508735,2451828.1071605156,100,0.03861688138283402,0.03860403534355205,5.836461356409093e-4
SPpecb1,0.960615159426555,0.5,11529,224,1125.87890625,3.11712499244938,0.001671484,1853710.0339144883,320,0.013728432682320489,0.013194874914860027,0.006219419320752208
SPeec1,0.429891122108479,0.5,12105,144,1182.12890625,3.0561814824236,0.001323792,871011.7140128647,320,0.013460934900963622,0.005831488408755623,0.013897631691117773
MGuberl7,0.887811622364622,0.65,945,73,945,2.5756712897248,0.010666484,1437981.5598133237,100,0.03609378857180251,0.03217477040227642,6.571711532397385e-4
SPjabo1,0.0155802041005414,0.65,1694,76,1323.4375,2.17558803467251,0.006176971,35340.87201137321,113.13708498984761,0.02700996046088254,4.323155965469129e-4,0.047933169262344345
SPpesm6,0.590593209876543,0.65,1892,88,1892,1.81657467998274,0.005696043,1915182.9370959993,100,0.025525248316553843,0.01523423933612328,9.87895183981144e-4
SPigua1,0.705151439190278,0.65,1826,173,1826,1.83714477696126,0.013418040000000001,2206906.084664803,100,0.02581239554963929,0.018341238408421227,8.274026759400334e-4
MGvico4,0.203454803717689,0.65,1371,131,1371,2.12672997324873,0.01298693,478086.06506593927,100,0.029850354697781516,0.006221118566585708,0.002867684503230411
SPpesmC,0.883012144988627,0.65,1119,131,1119,2.35122544689712,0.017636390000000002,1693547.7480516473,100,0.03297493609687966,0.029230028772433216,6.607431064682768e-4
SPcara1,0.850301625856528,0.65,2166,181,2166,1.70037629198302,0.01151314,3156691.5230985167,100,0.023902388155883712,0.020397223809539275,6.861614396435915e-4
SPcara3,0.756191086934286,0.65,1735,143,1735,1.88668369717597,0.01112864,2248701.0127528775,100,0.02650375795588522,0.020172255675646126,7.715565520540231e-4
MGuberl6,0.897604940383112,0.65,994,79,955.769230769231,2.54371165566037,0.012267239999999999,1470411.740228197,101.98039027185568,0.03496385362361379,0.03149648914317948,6.760011313876877e-4
PRrico1,0.150749959057744,0.65,1019,66,1019,2.46354877258118,0.007827701,263288.6084233165,100,0.03453638722977465,0.005363675721425455,0.003870277586646087
RScamb1,0.444885569575086,0.65,1178,42,1178,2.29465429358036,0.004728216,898243.9314364613,100,0.03218804031303765,0.014580520046174121,0.0013114477691111767
PRdiam3,0.229984477843697,0.65,1130,77,1046.2962962963,2.44162919552059,0.00682145,412433.4639618817,103.92304845413246,0.032950367003911955,0.007775351453605065,0.002739835873513013
RSgaur,0.254016492149773,0.65,1540,84,1540,2.0113764109538,0.006533449,670476.1246029384,100,0.02824287624075477,0.007328559722894454,0.0022968752256644497
BAlenc4,0.480010759036093,0.65,1125,150,1092.23300970874,2.38832160490238,0.024142049999999998,898601.1122594093,101.4889156509221,0.033003553125956604,0.016118681214277047,0.0012519459242280946
BAuruc,0.944174531065876,0.65,2530,458,2530,1.57021982487839,0.04164665,4094241.769542142,100,0.0220829822075792,0.020875925061262665,6.179410358277228e-4
BAjuss,0.822843111251237,0.65,1400,265,1400,2.1049091887149,0.04198579,1974448.2505442381,100,0.02954637908780678,0.02443996167607138,7.09058847004019e-4
PEsvfer,0.764221922515876,0.65,1390,120,1390,2.10317430843532,0.01087497,1820685.6707782818,100,0.029522209201655727,0.0227196640048824,7.634486404266706e-4
PEalia,0.718189314043546,0.65,649,79,649,3.10029262485128,0.01899189,798885.0940970514,100,0.04336416805591427,0.03152898158650843,8.123821620849483e-4
PEcabo2,0.775969806576159,0.65,1575,81,1575,1.98584579834391,0.004669410000000001,2094720.4052448557,100,0.027886921431255828,0.0217754514319013,7.518903220002268e-4
PEbrejo,0.652514641031126,0.65,1553,62,1553,2.00291996855363,0.003052147,1736850.3429020736,100,0.02812498141874283,0.018533086364525227,8.941472743155974e-4
PEcaru1,0.633257700082464,0.65,1424,92,1424,2.09977039798424,0.006765725,1545578.795509876,100,0.02947478596077609,0.018869103588509527,9.2133769183229e-4
MGubera,0.819681253972354,0.65,805,90,805,2.79305467375832,0.01539328,1130945.210057057,100,0.03910970028025561,0.032285170035365934,7.117939868717311e-4
PEmata2,0.657696033445498,0.65,1145,88,1145,2.33269348060487,0.008794901,1290718.0740394613,100,0.032717194627584247,0.021761683128545976,8.8710309635363e-4
MGlavr2,0.0596977983809989,0.65,3120,175,1500,2.03155453674091,0.009200638,153479.45776964532,144.22205101855957,0.01982181933235181,0.0012057931501076472,0.0203284533665916
MGipia1,0.892023291310984,0.65,837,50,837,2.71626099533496,0.005162277,1279682.8051941881,100,0.038044827695738526,0.03407685862975135,6.54068333654751e-4
MGvico1,0.230771788647624,0.65,1826,94,1826,1.847667199929,0.008432406,722244.3807534995,100,0.025959266424830454,0.006112728985344046,0.002528230123569781
SPeec4,0.368274401173212,0.65,1218,86,1218,2.25816475628673,0.0074515729999999995,768810.8478292332,100,0.031680306840809504,0.011905310106977927,0.0015842648467292958
SPeec5,0.412073966642495,0.65,1111,77,1111,2.37298600313419,0.00713372,784675.1867077601,100,0.03327753676098542,0.013986447647703746,0.0014158724766885926
MGvico3,0.201646421828803,0.65,1639,121,1639,1.95028477398548,0.00898579,566461.1839974624,100,0.027391011243618143,0.005646781600386586,0.0028934021364601433
MSdour,0.0753116519366682,0.65,1046,124,1046,2.44132489929696,0.0179094,135018.89226522692,100,0.034227544464252545,0.002661984214059798,0.007747064003052773
SCside1,0.667485387440862,0.65,1417,115,1417,2.09535901120431,0.010007758,1621109.291850584,100,0.029413324847566383,0.019826878547937514,8.740928246623136e-4
MGvico16,0.210647243466788,0.65,1653,91,1653,1.94375372073766,0.006189428,596800.6893785914,100,0.027299919811459572,0.005877304457895011,0.0027697689185331846
SPpesmL,0.999872716858652,0.65,1596,175,1596,1.97818367445382,0.01682747,2735131.97949214,100,0.027780081280282577,0.027776643560704584,5.835184597915987e-4
SPpesmS,0.834564677800723,0.65,2184,141,2184,1.68269886775078,0.007458234,3124016.4777567065,100,0.023655381827653553,0.019819508485598256,6.991000257361915e-4
PRrico3,0.104369417595287,0.65,1162,46,1162,2.3123901297661,0.004016601,207864.37811264026,100,0.03243477742451701,0.00348647959257354,0.005590183419355866
PRanto4,0.910542733134695,0.65,1922,129,1922,1.79991383856516,0.007559886,2999538.207582168,100,0.025292641124705754,0.023082256735418555,6.407653001857452e-4
PRanto5,0.904052991381646,0.65,1762,128,1762,1.87322583407723,0.008480845,2730237.7919211523,100,0.026315965048124,0.02385124985294044,6.45365032018019e-4
PRanto6,0.907041789373292,0.65,1672,132,1672,1.92847524599766,0.010029141,2599346.9533654223,100,0.02708680763718553,0.024630885588508514,6.432384864341526e-4
PRanto7,0.896132461103336,0.65,1983,83,1983,1.76949702074728,0.003474549,3045759.4877837924,100,0.02486791086787422,0.02234265254069955,6.510691365991292e-4
PRanto8,0.963077430034025,0.65,1524,144,1524,2.0170170306893,0.01281178,2515630.5165792233,100,0.028321510518278636,0.027304359814330853,6.058123360947094e-4
PRanto9,0.940862084770845,0.65,1604,140,1604,1.970685238706,0.01165856,2586610.366017395,100,0.02767551790196217,0.02608153239539864,6.201165900644245e-4
PRanto10,0.935790101690086,0.65,1967,137,1967,1.77908089243895,0.00850198,3154884.6808966193,100,0.02500174682536786,0.023434007213084206,6.234776224660541e-4
PRanto11,0.941077571652564,0.65,1746,102,1746,1.88705665396368,0.0060824699999999995,2816244.423483012,100,0.02650896198925486,0.024986017045222884,6.199745964665316e-4
PRanto12,0.956083671010842,0.65,1471,155,1471,2.06502056675665,0.01572158,2410511.767254408,100,0.028990585423809903,0.02775275904186749,6.102438577495436e-4
PRanto13,0.941618186926423,0.65,1685,133,1685,1.92490309374637,0.009716861,2719414.6044145343,100,0.02703697801828474,0.025498759191787842,6.196186478018733e-4
PRanto14,0.949015576583043,0.65,2134,73,2134,1.70779924943619,0.00266979,3471110.4901243416,100,0.024006099689813782,0.022810080643759834,6.147888423809742e-4
PRanto15,0.921997528960791,0.65,1658,143,1658,1.94091050518412,0.01136838,2620082.494895003,100,0.027260262918381278,0.025187452839985188,6.328045026179386e-4
SCside4,0.563868001301749,0.65,1423,143,1423,2.09481444678505,0.015210089999999999,1375254.3649043604,100,0.02940573763466213,0.016796364235516618,0.00103471767573627
SPcana1,0.904674464613452,0.65,2311,162,1925.83333333333,1.801270364574,0.008824428,2986150.6488728817,109.54451150103331,0.02311910979144468,0.020961464017606,7.739060321261031e-4
MGuberl5,0.897444850913581,0.65,958,69,958,2.54658757344813,0.009930229,1473580.8244516237,100,0.03568993142794934,0.03214741069971771,6.501170374258289e-4
SCsjo1,0.414187734753475,0.65,1470,80,1441.17647058824,2.06921765674791,0.005711826,1023092.9200895691,100.99504938362061,0.028764957364642033,0.01211829630417534,0.0014368196388958546
PRtiba1,0.168194965603502,0.65,1493,127,1493,2.02581975098374,0.01172127,430401.208765947,100,0.028444220384471128,0.004900111532042685,0.0034688564288208033
PRsapo,0.412833295700075,0.65,1482,124,1482,2.05596763764022,0.011712489999999999,1048633.197648185,100,0.028864423023158527,0.012121635122595321,0.0014132682460594851
PRdiam4,0.238517200234214,0.65,1487,73,1239.16666666667,2.23955352670448,0.004161124,506582.41211956425,109.54451150103309,0.02870352837293123,0.0069992699699506205,0.002935356546979835
PRtele,0.720622255888005,0.65,1041,108,1041,2.47095452277091,0.01399897,1285757.5482915791,100,0.0346392931684175,0.025205773133681837,8.096394233758961e-4
SCserra4,0.393410110559205,0.65,1457,56,1457,2.06341205786804,0.003051176,982439.3543380382,100,0.028968169703983842,0.011600207356318906,0.0014830431960675251
SPpesmU,0.822512011752552,0.65,2182,132,2182,1.69137218732237,0.006714212,3076080.3644815474,100,0.023776577869517042,0.019639400284171642,7.093442763052653e-4
PRdiam2,0.31230878974511,0.65,1146,85,1091.42857142857,2.38725785699685,0.008143465,584225.0953992106,102.46950765959606,0.032675907611669046,0.010439559824544767,0.0019615727037828106
PRvent,0.330619477161735,0.65,1270,107,1270,2.22014132542204,0.01555202,719669.0700266818,100,0.031151088352725946,0.010518487324619097,0.0017646999890559626
RJpnrj,0.0932031292485298,0.65,2164,84,1502.77777777778,2.03385521253611,0.003678237,240063.39320856787,119.99999999999991,0.023825582746099565,0.002269654675383437,0.00901428564795762
RSvsol,0.602441139584327,0.65,1855,55,1855,1.83433720290808,0.001966034,1915398.8289416232,100,0.025773205854482714,0.015687580199566432,9.684667088498758e-4
RScama,0.465012320561114,0.65,2236,69,2236,1.67106790932957,0.002442494,1782119.9878978007,100,0.023492845612323763,0.01106351312457625,0.0012546854393556289
RScach1,0.11193208229449,0.65,1547,49,1547,2.00471398503914,0.002912646,296787.48190736095,100,0.028149993155123076,0.0032316763699269005,0.005212483997161577
RScach4,0.0789365443017742,0.65,1096,55,1096,2.3737044725792,0.005902528,148282.31110072994,100,0.03328752693571466,0.002710712588199777,0.007391306433411833
RSfaxi,0.330205922067901,0.65,1211,74,1211,2.25879854362989,0.0067325530000000005,685377.2477890621,100,0.03168912680766463,0.01069085271145458,0.0017669101270964692
RSmaqu4,0.266944616018118,0.65,1531,85,1531,2.01081185010104,0.005271794,700482.0953218031,100,0.02823500568310892,0.007696483196758372,0.0021856375919168283
RSrioz1,0.90394723979702,0.65,1206,78,1206,2.27262544093256,0.006356938,1868491.2698137355,100,0.03188153588787092,0.028907750846995622,6.454405324142739e-4
RScach3,0.0901714210262083,0.65,1229,72,1229,2.23612192862395,0.00802943,189942.2065931763,100,0.031373527521815076,0.002912120681107654,0.006470389188603603
RScach2,0.0859317226079183,0.65,1904,48,1904,1.80908631178634,0.003826889,280427.8511751528,100,0.025420704312143005,0.002236410731328633,0.006789625181739805
RSpet1,0.61617046818727506,0.65,827,70,827,2.7302549482746,0.009251878,873387.6999860746,100,0.03823892116173303,0.023912665581048195,9.468876193392532e-4
RSsmar2,0.303243320193804,0.65,1427,58,1427,2.07990971126351,0.003159631,741678.8563802643,100,0.029198064001453226,0.009037986174901553,0.001924013321566722
RSmorr1,0.538530784487802,0.65,2822,114,2822,1.48394128856591,0.003795604,2604763.0703803725,100,0.020875994873157635,0.011351724195151975,0.001083399880814459
RScris,0.284703468659045,0.65,2179,29,2179,1.69229461861139,6.856652e-4,1063287.4082142848,100,0.02378946695790327,0.006890190852948781,0.002049304809937959
MGlavr3,0.123350541540449,0.65,4137,384,1723.75,1.90450195834228,0.01689617,364431.59509047895,154.91933384829667,0.017310079562669483,0.0021681084561963517,0.01135192462929261
RSsetape,0.452723370843213,0.65,1733,45,1733,1.89042063902209,0.001689721,1344720.914480521,100,0.026555900553328488,0.012199781406991593,0.0012887432487576614
RSsini,0.751887932508693,0.65,1024,69,1024,2.46696633233586,0.006713424,1319634.780981862,100,0.03458387630682792,0.026228255444089504,7.759722725996221e-4
MGuberl1,0.620615293430654,0.65,1393,89,1266.36363636364,2.20906213912577,0.007142929,1347043.395583155,104.880884817015,0.029565171646767086,0.01855674073194578,0.0010341166472940166
SCside,0.727896695345763,0.65,1715,107,1715,1.9038163444843,0.006786649,2139609.681222523,100,0.02674280311269638,0.019608686600727145,8.015480650751632e-4
MGlavr6,0.105464946828223,0.65,1666,165,1487.5,2.04332056141669,0.02083196,268884.51664523035,105.83005244258364,0.027118628520403514,0.002931170706568634,0.006195968517585345
SCorle,0.534556814170092,0.65,2143,118,2143,1.70407561634733,0.006349487,1963435.881031683,100,0.023954074794165378,0.012949187781192938,0.001091454027454141
SCilho,0.872568596003357,0.65,1260,136,1260,2.22220335293115,0.0158634,1884390.0652154514,100,0.031179791813573055,0.027315037585922235,6.686513706788929e-4
SCilho2,0.87152078954513,0.65,1832,182,1832,1.84048385880253,0.01495529,2736553.2471261485,100,0.025859003302747437,0.022611783104592477,6.694552725856567e-4
SCvolta1,0.939375134560099,0.65,1660,53,1660,1.93343498444779,0.002086764,2672685.3333468414,100,0.027155991227772455,0.025551729449367587,6.210981814014308e-4
SCcric1,0.257688402725365,0.65,1412,137,1412,2.10225951949013,0.01994263,623634.6720060551,100,0.029509464486544543,0.00777454997876064,0.002264146083247742
SCvolta2,0.810348171360328,0.65,2059,78,2059,1.73827292682746,0.003046788,2859754.0603247955,100,0.024431811843846622,0.019890437142904956,7.199919841240298e-4
SCtimbe1,0.794756496345566,0.65,3161,149,3161,1.40881383828761,0.001820847,4305853.649390047,100,0.019824398548104815,0.015819938155646633,7.341169155732398e-4
SCarar,0.0576726724615995,0.65,2034,26,2034,1.74775358516291,9.601967e-4,201058.1616101038,100,0.024564236108513382,0.0014502549947593545,0.010116475669087115
SPpesmE,0.899700419807692,0.65,1240,142,1240,2.23665161845552,0.017074890000000002,1912142.6591016536,100,0.0313809000081183,0.02832255389748021,6.484871796033075e-4
SPpei1,0.975925350225875,0.65,3078,172,1554.54545454545,2.01020097405082,0.00647115,2600283.5388155114,140.7124727947031,0.020101236821715825,0.01962680458939314,0.0011837170654866735
