SiteCode,k,MN,U,GOF,p,d,m_,I,J,S,DA,S_m,S_sd,KS.D_mean,KS.D_sd,KS.p_mean,KS.p_sd
SCside,0.9,EI,0.007296642,24,0.72254784514244,0.765933976830321,0.00600848708185076,10.342665167095051,1712,105,1712,53.95,6.382385798809759,0.267950303011257,0.052399443415623324,0.036843827053355996,0.060570903954923684
SCside,0.85,EI,0.007101312,30,0.72254784514244,0.87987694340885,0.00793499675439456,13.685372835803877,1712,105,1712,65,7.13222874483754,0.2445294170550102,0.04979549345901369,0.04799124338979855,0.06813303664913918
SCside,0.8,EI,0.007070241,32,0.72254784514244,0.9968336711803618,0.0101935066789348,17.62070671928806,1712,105,1712,79.63,7.148716067528591,0.2248912964323543,0.04277751946385834,0.04951023780985051,0.06304607924392046
SCside,0.75,EI,0.007201456,47,0.72254784514244,1.1057856536290922,0.0125548693215314,21.754506394072223,1712,105,1712,95.21,7.400921318568139,0.19562287720080362,0.03818744998416985,0.08527817315354426,0.09305346876974026
SCside,0.7,EI,0.006816868,50,0.72254784514244,1.2208126715408283,0.0153188737801952,26.618356277972516,1712,105,1712,111.66,9.895637238886458,0.18873537550444358,0.030716893229283143,0.06967780367909211,0.06864816123171771
SCside,0.65,EI,0.006674724,59,0.72254784514244,1.3495055821669146,0.0187432765454875,32.682319929923764,1712,105,1712,128.14,10.075492819488066,0.1739887332612405,0.03306958248941544,0.10349111997121282,0.10509677320782662
SCside,0.6,EI,0.007933046,60,0.72254784514244,1.4868098528611045,0.0227864108863063,39.896650497697976,1712,105,1712,151.39,10.978302751934438,0.16623621928343202,0.028471268930334432,0.10089233789635366,0.08949009371023961
SCside,0.55,EI,0.006623812,53,0.72254784514244,1.6202129096972602,0.0271033091527939,47.665659053735425,1712,105,1712,168.33,11.243902949392332,0.16920985339006228,0.02613586321161516,0.07663959225863892,0.07089526880978535
SCside,0.5,EI,0.006554317,42,0.72254784514244,1.790152611432652,0.0331632654021409,58.688654529313254,1712,105,1712,194.56,12.406677902067766,0.1742144691376811,0.02819501347127275,0.05742186728205343,0.06357974975565071
SCside,0.25,EI,0.005085163,0,0.72254784514244,3.1412335446897948,0.104889224343225,200.4952545896654,1712,105,1712,420.71,13.790858485887588,0.26826393212432675,0.01983267473593069,4.90625021311708e-5,1.425094588836541e-4
SCside1,0.99,EI,0.006467129,51,0.680355725623583,0.48645481615927755,0.00227929677269421,3.2257194148962145,1413,111,1413,19.98,3.853320750739654,0.33575125009868934,0.09055525632574524,0.1182567095612259,0.16897613426847458
SCside1,0.95,EI,0.010515102,65,0.680355725623583,0.6873939680454738,0.00455607750902424,6.462625666189194,1413,111,1413,35.47,4.8668223304287155,0.24499166023520413,0.05368606592714924,0.14552964993095777,0.17418035628255177
SCside1,0.9,EI,0.010379005,81,0.680355725623583,0.8407616440258376,0.00682317951870243,9.700517855157953,1413,111,1413,49.88,6.485850956217127,0.19137135121612048,0.04475131706825047,0.23337796060474428,0.1991514907783878
SCside1,0.85,EI,0.010627862,92,0.680355725623583,0.9669884777283739,0.00903510618835143,12.873886872905745,1413,111,1413,61.59,6.527478824016193,0.15955786426480564,0.0409088966572143,0.3453182541899918,0.24922864056700492
SCside1,0.8,EI,0.010351188,99,0.680355725623583,1.0955023897040124,0.0116102136094084,16.586190835045958,1413,111,1413,74.49,7.654793177209858,0.12822829150193468,0.031006629581761112,0.49940476258227534,0.2515858755188478
SCside1,0.75,EI,0.010806632,99,0.680355725623583,1.2212157268355557,0.0144468644362665,20.697993692993677,1413,111,1413,87.25,8.32590578079689,0.10658603282816095,0.03182507899625532,0.6438009786355042,0.2751909657785019
SCside1,0.7,EI,0.009906247,100,0.680355725623583,1.3519479198022462,0.0177326707404552,25.49054655456916,1413,111,1413,103.8,9.571633173923958,0.0791741701397682,0.027454237403515033,0.8319279909869147,0.22077000832844096
SCside1,0.65,EI,0.009767009,100,0.680355725623583,1.4886399024351993,0.0215378751513834,31.080896175167222,1413,111,1413,117.69,8.723236124561144,0.07409156737584777,0.022114543194584654,0.8603920779317378,0.18984624382711118
SCside1,0.6,EI,0.009134513,100,0.680355725623583,1.627559048164414,0.025796237832536,37.388777619275466,1413,111,1413,134.28,9.146484669980147,0.07774840720230851,0.021461491948292857,0.8038722505490542,0.2061954945972094
SCside1,0.55,EI,0.008912961,100,0.680355725623583,1.7804260190249341,0.0309433357566729,45.08713649117552,1413,111,1413,155.11,9.50480473925231,0.09778626304129279,0.02019797502628101,0.5724712234261033,0.2296848359878996
SCside1,0.5,EI,0.00942209,100,0.680355725623583,1.962116591540305,0.0376986119442343,55.3157677272041,1413,111,1413,179.3,10.554811244358678,0.11726956672530531,0.017677168394816624,0.3327026320368436,0.17882132255209027
SCside1,0.25,EI,0.009014385,0,0.680355725623583,3.4746702266186067,0.122871746865645,197.79878934958387,1413,111,1413,396.42,14.659902021252641,0.26665124303989807,0.009932673304541196,1.4434688062645584e-5,2.1330753838128253e-5
SCside4,0.99,EI,0.004691615,32,0.535403772264882,0.47638710607532153,0.00172093507759435,2.447940556956309,1421,98,1421,15.66,3.787859393889746,0.41894748006818217,0.1013791860784967,0.07096592357429969,0.11109732289911255
SCside4,0.95,EI,0.008644242,28,0.535403772264882,0.6820993631644116,0.00353363229409214,5.0355516455240314,1421,98,1421,28.56,5.123366948490894,0.3393307517660264,0.07787570114924133,0.05283047201633015,0.10005385855755428
SCside4,0.9,EI,0.008823686,27,0.535403772264882,0.8326279620309217,0.00527328395669039,7.527759230480274,1421,98,1421,40.08,5.589817582538862,0.3019018585136275,0.0736622718488034,0.051854950037787194,0.08693533707317973
SCside4,0.85,EI,0.00844685,34,0.535403772264882,0.9696191142883551,0.00716291526237408,10.244721746326732,1421,98,1421,50.13,5.864901593980133,0.2583279532628744,0.056244726185059296,0.068348177714376665,0.11758800994152113
SCside4,0.8,EI,0.00835923,59,0.535403772264882,1.0947094732517417,0.00914591773708805,13.107079457153635,1421,98,1421,61.25,6.153548701047358,0.21850358079257676,0.04895239169616984,0.10677013850337243,0.11230634128851054
SCside4,0.75,EI,0.008196941,65,0.535403772264882,1.2109367840957712,0.011210988531088,16.100101770442745,1421,98,1421,72.24,7.463202659675933,0.20006637750573392,0.04435710267217786,0.13290821244974704,0.14922284622472648
SCside4,0.7,EI,0.009156923,76,0.535403772264882,1.3460079752125804,0.013883292241987,19.991827365386555,1421,98,1421,86.22,7.677304872219812,0.16890387150572228,0.041168711710708114,0.2242392572047552,0.18364998429281135
SCside4,0.65,EI,0.009271404,87,0.535403772264882,1.4837366896454465,0.0169136694005068,24.430622012691057,1421,98,1421,99.28,8.63055413322138,0.15325214321825914,0.03663459222694365,0.2711102229843211,0.21180324642926132
SCside4,0.6,EI,0.01067253,95,0.535403772264882,1.6264936866509154,0.020385266654772,29.549452110552267,1421,98,1421,114.27,8.930545698032482,0.1363455564902057,0.027839926685630383,0.3349434171504898,0.21255925987337523
SCside4,0.55,EI,0.0105414,93,0.535403772264882,1.7847107277016574,0.0246330071428299,35.86226558718567,1421,98,1421,131.14,9.907674813094149,0.1286703083394656,0.029267270254330752,0.3724379944694749,0.23613923375575435
SCside4,0.5,EI,0.01035346,83,0.535403772264882,1.966759679403521,0.030052414934205,43.99663431676707,1421,98,1421,154.25,10.412089903646441,0.1392773298488873,0.036643888927524515,0.28642165944252335,0.24029025704331616
SCside4,0.25,EI,0.01204986,0,0.535403772264882,3.4508973115721306,0.0978238696122757,153.9720351387847,1421,98,1421,344.98,14.615599802120943,0.2849778767954579,0.018830723987654143,2.5589652210431524e-5,4.5671070709900266e-5
SCtimbe1,0.99,EI,0.0025718579999999998,45,0.915684800663396,0.3246853554866174,0.00136534058676161,4.302601342780741,3148,142,3148,28.56,5.221014259604154,0.2985056955325767,0.07145491368685952,0.0885582984051661,0.14458014120251078
SCtimbe1,0.95,EI,0.002582997,65,0.915684800663396,0.4594273064649325,0.00273403412114265,8.62759351428733,3148,142,3148,51.63,6.28394619629893,0.20526682968548382,0.052998594970431356,0.16624414475378432,0.18795486569943382
SCtimbe1,0.9,EI,0.004806433,76,0.915684800663396,0.5610129451104031,0.00407727294241787,12.883708345223019,3148,142,3148,69.92,7.191015718986232,0.16775417369689621,0.046848291739182285,0.24028836759644007,0.22316491492988744
SCtimbe1,0.85,EI,0.004902114,94,0.915684800663396,0.6472790738281806,0.00542826642704418,17.175990297390594,3148,142,3148,88.42,8.45807246948085,0.13660990474119925,0.036489983770103575,0.34317435611412855,0.2626425008718726
SCtimbe1,0.8,EI,0.004784351,99,0.915684800663396,0.7381965487125363,0.00706134305162437,22.3800800059064,3148,142,3148,110.27,8.08522158513965,0.10487668475041159,0.026992418279657187,0.5341299479788174,0.26263927698351636
SCtimbe1,0.75,EI,0.004700748,100,0.915684800663396,0.8209165987461517,0.00873389969496913,27.727753760176036,3148,142,3148,131.57,8.986246505779055,0.08954436556080131,0.025719653172545306,0.6416892662427816,0.27397016429323573
SCtimbe1,0.7,EI,0.004829836,99,0.915684800663396,0.9044213514381888,0.0106029426936934,33.725045380565476,3148,142,3148,153.51,11.235311398542642,0.08210403860976283,0.02451671957689547,0.6925652104979856,0.2677241808796305
SCtimbe1,0.65,EI,0.004742373,97,0.915684800663396,0.9912514576838423,0.0127390725136554,40.60715874023896,3148,142,3148,175.55,12.382273905495191,0.08902446388542938,0.027131909581679315,0.5787708098366399,0.29575302662393327
SCtimbe1,0.6,EI,0.004955375,96,0.915684800663396,1.0886773716268745,0.0153699904155426,49.124401416655836,3148,142,3148,202.25,13.321490953047306,0.09859156430696543,0.027828980366214222,0.4608299225168199,0.2862645987359971
SCtimbe1,0.55,EI,0.005095834,85,0.915684800663396,1.2035306859047916,0.0187899700537765,60.264402069427945,3148,142,3148,236.34,13.462420572719,0.11783221806128183,0.024091266755987478,0.23283968570503435,0.19906065023597808
SCtimbe1,0.5,EI,0.004884964,69,0.915684800663396,1.3209779926729974,0.0226441879706673,72.91229935567341,3148,142,3148,273.42,13.977022991938297,0.12970915419940945,0.023697337301620783,0.1314825337647239,0.12709439844161674
SCtimbe1,0.25,EI,0.004353878,0,0.915684800663396,2.3143069014118063,0.069804821309257,236.16094524315548,3148,142,3148,596.92,19.4108581505665,0.2646773893090137,0.012416353570151433,6.048710306427729e-7,1.0343573797829503e-6
SCvolta1,0.99,EI,0.001306295,93,0.975721531216037,0.44816037903199624,0.00277164596107996,4.605381845500807,1658,52,1658,27.05,4.665313656674276,0.23089447113104128,0.06691013586383497,0.3874417883654155,0.2780269561000357
SCvolta1,0.95,EI,0.001971772,97,0.975721531216037,0.6288744602259145,0.00545792769538032,9.093417405950781,1658,52,1658,45.29,5.164554798104699,0.17823668634588272,0.050375825907270515,0.4697962558296168,0.269986706738909
SCvolta1,0.9,EI,0.001985295,99,0.975721531216037,0.7712622238454151,0.00820982153166057,13.716282509441921,1658,52,1658,64.84,7.169971049347751,0.14983242274719935,0.044345071285190524,0.5626787765255691,0.2869226978974618
SCvolta1,0.85,EI,0.002112363,99,0.975721531216037,0.8908302681249535,0.0109534055198568,18.35079666387457,1658,52,1658,80.55,7.6149441059914365,0.14594137673785687,0.031091737391478476,0.5361622922654268,0.2299111152660413
SCvolta1,0.8,EI,0.002076502,100,0.975721531216037,1.0153753537405394,0.0142314084773219,23.921885977820672,1658,52,1658,98.67,8.111663880431124,0.14411030117969773,0.021946356752934007,0.49725824918966133,0.18070199561897457
SCvolta1,0.75,EI,0.002042597,100,0.975721531216037,1.1210368613688888,0.0173487468184229,29.25440066865189,1658,52,1658,115.63,9.487530359542067,0.1597349118000759,0.01854074505456186,0.3383793630839337,0.13955166643992434
SCvolta1,0.7,EI,0.001899493,98,0.975721531216037,1.239662453928969,0.0212166590108621,35.91806532533603,1658,52,1658,133.96,9.914706961953748,0.1760522040605994,0.017731132148275475,0.21312135705744614,0.1008507692815786
SCvolta1,0.65,EI,0.00188045,88,0.975721531216037,1.367646450504169,0.0258266200921585,43.929253637330035,1658,52,1658,153.33,10.411779459590544,0.19402612725686388,0.017266690965659155,0.1200412455296347,0.058419643139993205
SCvolta1,0.6,EI,0.002170195,51,0.975721531216037,1.5092381602365517,0.0314554735745739,53.81447965581179,1658,52,1658,176.03,10.816611803568199,0.21579190586276684,0.018401842752232292,0.05622929409348184,0.032972891141664976
SCvolta1,0.55,EI,0.002131052,5,0.975721531216037,1.6561297027518225,0.0378825110554774,65.24288513639685,1658,52,1658,203.28,10.362207946926834,0.23644918296318196,0.01604070287888494,0.023209776374346507,0.01407000504548493
SCvolta1,0.5,EI,0.002063468,0,0.975721531216037,1.8177921492456672,0.0456480618917999,79.25675585114897,1658,52,1658,227.57,12.584466134039534,0.2583861339802629,0.01612586522533515,0.009081944721972393,0.008023249621248557
SCvolta1,0.25,EI,0.002232306,0,0.975721531216037,3.1795602422008744,0.139986164874545,269.71319032708834,1658,52,1658,466.6,14.734690736866897,0.3873576752069951,0.008199639442756495,1.932373764532702e-6,1.3733558990163819e-6
SCvolta2,0.99,EI,0.001793548,83,0.916842703142202,0.3959604675576517,0.0020332630627859,4.192980816229993,2059,78,2059,25.86,4.04774535071593,0.25525952300833454,0.07045185963995623,0.2523377801754939,0.22500498376598202
SCvolta2,0.95,EI,0.003099924,93,0.916842703142202,0.5666240543300443,0.00416450948699586,8.60640196687744,2059,78,2059,47.26,5.6077507689686685,0.17942502016730996,0.049371260989697664,0.37765690223077636,0.2628097935753498
SCvolta2,0.9,EI,0.003198321,100,0.916842703142202,0.693838889217022,0.00624558398973983,12.934193442368423,2059,78,2059,65.88,6.437390775772428,0.14466518877878912,0.03127417869625781,0.4751023528260036,0.23807456034637833
SCvolta2,0.85,EI,0.003118548,93,0.916842703142202,0.8034962108254831,0.00837736347282077,17.38626508915178,2059,78,2059,82.07,7.2128602880794475,0.14033876723360014,0.04068527892849668,0.4718730690017603,0.28447386159505805
SCvolta2,0.8,EI,0.003183041,89,0.916842703142202,0.903734555037976,0.0106000752237108,22.048672396381424,2059,78,2059,99.35,9.375850129805062,0.1522106341258963,0.04282514914176633,0.3546424990827097,0.2758240112810988
SCvolta2,0.75,EI,0.003225921,77,0.916842703142202,1.007912462540168,0.0131878690284213,27.503344971822926,2059,78,2059,116.46,8.976310011031337,0.16931811144100806,0.041057955272379494,0.21779814132307507,0.19602855188466312
SCvolta2,0.7,EI,0.003089931,58,0.916842703142202,1.118516348020715,0.0162455324157337,33.98541690354878,2059,78,2059,138.31,9.576586557903088,0.1837102815174457,0.03623248775976537,0.12128495092314284,0.15154197323066987
SCvolta2,0.65,EI,0.003174872,34,0.916842703142202,1.2251880436172895,0.0194976680563531,40.924125881916694,2059,78,2059,158.06,10.426093915912817,0.19965552985965596,0.03218687415794373,0.059091652129145224,0.07308587734619784
SCvolta2,0.6,EI,0.00321888,19,0.916842703142202,1.3526148901907333,0.0237735259303705,50.11738327556648,2059,78,2059,180.62,10.792608768986488,0.21414282942257473,0.03381763786049202,0.032575582508004436,0.05198557787902687
SCvolta2,0.55,EI,0.003315466,0,0.916842703142202,1.4955009093721772,0.029075485798133,61.62925016034439,2059,78,2059,212.89,12.734979268522466,0.24845794397867546,0.025068365575572106,0.003997641626965828,0.0062943038977025445
SCvolta2,0.5,EI,0.002509162,0,0.916842703142202,1.6376501898854232,0.0348838192244704,74.38575934585586,2059,78,2059,236.54,12.267572430327581,0.2604941063287496,0.028202523345148018,0.0023975621777752986,0.0049387571870815284
SCvolta2,0.25,EI,0.00243445,0,0.916842703142202,2.8651330738154823,0.107476236952282,247.82095985042235,2059,78,2059,499.3,16.6396751133785,0.4154894678569033,0.01399223563126645,4.96936590765884e-10,8.930614757567452e-10
SPcamp1,0.99,EI,0.01377414,38,0.103320559326545,0.5572525536018695,4.55532568466323e-4,0.48992068592970356,1076,108,1076,4.91,1.9021253397399478,0.6968643578643579,0.1787032409879711,0.08754394072540778,0.1421711324164855
SPcamp1,0.95,EI,0.01395962,48,0.103320559326545,0.7784892309328028,8.92395791623093e-4,0.9601823386730477,1076,108,1076,7.49,2.649547321732716,0.5546751119251119,0.16002776198197788,0.11950492151552461,0.1877887506366174
SPcamp1,0.9,EI,0.0140427,39,0.103320559326545,0.9603168723937118,0.00136345135816471,1.4677113630784464,1076,108,1076,10.54,2.8156130358550273,0.48348257787963667,0.1409838801113302,0.09838625245038532,0.16080293553078576
SPcamp1,0.85,EI,0.01422557,33,0.103320559326545,1.1135666987797375,0.00184084688215701,1.9825599876908155,1076,108,1076,13.38,3.093753889906748,0.4413089673117099,0.11476370516904406,0.08344790198087407,0.13785344796650095
SPcamp1,0.8,EI,0.01348278,32,0.103320559326545,1.2531168609187247,0.0023411014697503,2.5225897184790806,1076,108,1076,16.7,3.4887988150246168,0.41451954342427483,0.10384738345874935,0.0665309618794716,0.11740698864415633
SPcamp1,0.75,EI,0.01427157,37,0.103320559326545,1.3972803953824913,0.0029252068207152,3.1538229165757348,1076,108,1076,19.03,4.328563808755121,0.3835794389579796,0.103548273985261,0.07519995232287618,0.1424208409362769
SPcamp1,0.7,EI,0.01280629,35,0.103320559326545,1.5476855501396514,0.00360963626189916,3.894416408227671,1076,108,1076,21.86,3.648771759583675,0.36462424489218664,0.0977095820053657,0.08271346112840564,0.1499345680003764
SPcamp1,0.65,EI,0.01275305,22,0.103320559326545,1.6997480624076013,0.00438208651446651,4.731476743482625,1076,108,1076,26.26,4.525170904747325,0.3504424642402078,0.07513938313758872,0.04396314832760603,0.07949305994827133
SPcamp1,0.6,EI,0.01263015,35,0.103320559326545,1.8711788372051636,0.00535372662997333,5.78623404250193,1076,108,1076,30,4.563801357233116,0.3236768248530244,0.08369069674258202,0.06718289738028599,0.12158712891187524
SPcamp1,0.55,EI,0.01275395,38,0.103320559326545,2.0524922977621998,0.00650291590238866,7.036391658277859,1076,108,1076,35.16,5.052692051738064,0.2851392282496888,0.07275359745006675,0.09266633164776164,0.15861703298663776
SPcamp1,0.5,EI,0.012995,36,0.103320559326545,2.2601479102160527,0.00798106125145716,8.64866638145022,1076,108,1076,41.36,5.741080037762929,0.2673757387912745,0.061828493764228214,0.08064806613975413,0.12491740227520763
SPcamp1,0.25,EI,0.01283899,98,0.103320559326545,3.960606496942671,0.0286120213736187,31.663890899838204,1076,108,1076,105.3,7.706090992444768,0.11577668055006897,0.034888872919380184,0.512825622915301,0.3006817742118117
SPcara1,0.99,EI,0.005920375,24,0.850156308651023,0.3945392437158945,0.00187213635373503,3.9876272700180198,2127,171,2127,26.11,4.713820214019728,0.3530391627202527,0.08919577570589252,0.052174834456733446,0.10299016689467212
SPcara1,0.95,EI,0.01118108,24,0.850156308651023,0.5535926308360167,0.00368702869031484,7.8676311774855545,2127,171,2127,44.9,6.388910847568764,0.27331344331873647,0.05882878233820688,0.042719396402322876,0.0868416306126158
SPcara1,0.9,EI,0.01130252,50,0.850156308651023,0.684432599717316,0.00563775876288263,12.053831725324232,2127,171,2127,63.91,6.681944615034145,0.209047555733068,0.04777718252124238,0.08316872862728564,0.10096667288561836
SPcara1,0.85,EI,0.01123209,56,0.850156308651023,0.7892613601892967,0.00749944524098192,16.064293874574975,2127,171,2127,78.05,6.822978110988656,0.18109776359414315,0.03402336064270634,0.1017199251960109,0.10514400917670533
SPcara1,0.8,EI,0.0111023,79,0.850156308651023,0.8908616343662625,0.00955796206844924,20.516321580978186,2127,171,2127,93.11,8.719993281435645,0.15681345068782748,0.029203247179884848,0.15014007005303626,0.1357064426515098
SPcara1,0.75,EI,0.0112569,91,0.850156308651023,0.9973099404864061,0.0119836858151367,25.786331336036703,2127,171,2127,115.01,10.015639285788517,0.12882492966589054,0.02666249185461444,0.26466275626069147,0.19818292160876114
SPcara1,0.7,EI,0.01137543,88,0.850156308651023,1.0967908147864889,0.0145000633268209,31.28070686324602,2127,171,2127,132.41,11.27264947838911,0.12408947354588354,0.02996798175655662,0.279902899749163,0.21545328925028523
SPcara1,0.65,EI,0.01139208,81,0.850156308651023,1.208716984984969,0.0176201538604873,38.13234489144442,2127,171,2127,155.04,10.242435000890888,0.12027037438944346,0.029759990238029773,0.2733361884538007,0.22013510448678605
SPcara1,0.6,EI,0.01140566,62,0.850156308651023,1.3292818307260594,0.0213244167528316,46.32353232528768,2127,171,2127,178.19,10.18286836214669,0.13721265068620078,0.029217562381890386,0.14014987430652479,0.17584139848525282
SPcara1,0.55,EI,0.01110387,47,0.850156308651023,1.4600813826435153,0.0257474556893081,56.18573039929631,2127,171,2127,203.87,11.443012070802213,0.1438925457951092,0.03464741097314488,0.11224325562681904,0.15942552413198405
SPcara1,0.5,EI,0.01086038,16,0.850156308651023,1.606321397721725,0.0311931943838972,68.45196676543988,2127,171,2127,235.86,11.907064366088806,0.17030435644980665,0.03042608061228436,0.026046749344888633,0.05198847296918252
SPcara1,0.25,EI,0.00866653,0,0.850156308651023,2.7981666973151382,0.0957254114246035,225.0557820156401,2127,171,2127,512.09,17.24692623763622,0.3097045874149764,0.01677534259099999,5.09832678297073e-10,1.3711039538762618e-9
SPcara3,0.99,EI,0.007474573,44,0.773104012947153,0.44446771480381636,0.00216126864723101,3.6236340935729565,1674,130,1674,22.71,4.090627375260709,0.33075509059314206,0.09141835690673762,0.0972641093771256,0.1541645091333674
SPcara3,0.95,EI,0.010206642,68,0.773104012947153,0.6280253484616822,0.00431774771014561,7.254916819558551,1674,130,1674,39.69,5.620480226795394,0.22573383246188425,0.05528821202164061,0.16054948925089602,0.18270970880641366
SPcara3,0.9,EI,0.010156551,80,0.773104012947153,0.7738742783789477,0.00656038203187522,11.047998228392983,1674,130,1674,55.32,6.623923583221929,0.18290665067980802,0.04350989869437963,0.22366261703061044,0.18861362617041763
SPcara3,0.85,EI,0.010438621,97,0.773104012947153,0.8920468745703357,0.0087224526120351,14.721067029498112,1674,130,1674,69.26,7.277500958572264,0.14472450249701602,0.03288445219185445,0.36021037023191993,0.22567026300386026
SPcara3,0.8,EI,0.010110226,99,0.773104012947153,1.008996718652694,0.0111674368372787,18.894120728599823,1674,130,1674,84.92,7.616674955237186,0.12045708835186039,0.026788435248299314,0.484832942520749,0.2271409730042797
SPcara3,0.75,EI,0.010608038,99,0.773104012947153,1.120116309382826,0.0137730823008063,23.364163232337397,1674,130,1674,99.09,8.428061593404632,0.10396318993249824,0.027329704392604907,0.6006398157049638,0.2579657664477447
SPcara3,0.7,EI,0.010354374,100,0.773104012947153,1.2390658303397748,0.0168688892466202,28.70588815765291,1674,130,1674,115.74,8.05488746794219,0.10385223555694348,0.02863785217604554,0.5537635129115157,0.28863276858298176
SPcara3,0.65,EI,0.010122694,83,0.773104012947153,1.3599415327653834,0.0203412851394137,34.73757699698717,1674,130,1674,133.51,11.005503673667606,0.1265616842236932,0.03628306659362683,0.33833150234679027,0.27750278269897644
SPcara3,0.6,EI,0.0104456,72,0.773104012947153,1.4993390581199744,0.0247569271588102,42.46975988870632,1674,130,1674,157.08,11.977824628382354,0.14258152904591387,0.031863662062271515,0.1823305365803702,0.18531605421831612
SPcara3,0.55,EI,0.009825725,42,0.773104012947153,1.6449379837079598,0.0298427730614185,51.46275051653448,1674,130,1674,179.56,10.403301729195729,0.16016956075891342,0.031593267911131095,0.08936942504277319,0.12206597512171127
SPcara3,0.5,EI,0.01073092,9,0.773104012947153,1.8118341528693482,0.0362734428268788,62.9695938102771,1674,130,1674,206.46,10.743492274983321,0.1905589496402477,0.02839707071210468,0.018477713467327947,0.0350866492952275
SPcara3,0.25,EI,0.008310683,0,0.773104012947153,3.1641997635150827,0.113099925541171,213.345540134085,1674,130,1674,448.17,17.370621314405675,0.35217474733494536,0.015111549759762567,2.0244534826296957e-10,4.795758713022017e-10
SPeec1,0.99,EI,8.657749e-4,31,0.743179321289062,0.5293033945480063,9.20462532923358e-4,11.151543076090148,12105,144,1182.12890625,70.39,7.086614213437969,0.22189214602164029,0.048146040156388,0.06442829973851133,0.1282326633852284
SPeec1,0.95,EI,8.57101e-4,35,0.743179321289062,0.7455576734779651,0.00182681768137306,22.152269372712126,12105,144,1182.12890625,119.71,9.799293934573123,0.17985636994173773,0.035586912119875753,0.06444835905622573,0.07892097200509399
SPeec1,0.9,EI,8.616916e-4,75,0.743179321289062,0.9156898449954411,0.00275656945384082,33.45774526788914,12105,144,1182.12890625,158.86,10.03833057874071,0.1404025899026893,0.02765217504644734,0.15734539280917373,0.16066091811765051
SPeec1,0.85,EI,8.677621e-4,87,0.743179321289062,1.0648751698645642,0.00372919722584529,45.307162566585625,12105,144,1182.12890625,193.98,11.045342727122415,0.11965780515237058,0.02728933424837434,0.26117653264789487,0.2160368069426937
SPeec1,0.8,EI,8.550314e-4,95,0.743179321289062,1.1994355416017617,0.00473284395173679,57.55875982010617,12105,144,1182.12890625,225.59,11.023478158325108,0.1021534674230958,0.023416445749488167,0.3726427217372761,0.2392355841775654
SPeec1,0.75,EI,8.55053e-4,99,0.743179321289062,1.3321124634273769,0.00584004247636428,71.1031193712433,12105,144,1182.12890625,255.81,11.483580724783808,0.08959262021558051,0.020212241138626894,0.4836018217714114,0.2476536624765917
SPeec1,0.7,EI,8.933252e-4,100,0.743179321289062,1.4661423330967458,0.00707736792150431,86.2750616758184,12105,144,1182.12890625,286.59,11.309328410250943,0.07789127889187127,0.019340802684946687,0.6146445807501387,0.25159123924544724
SPeec1,0.65,EI,0.00129327,100,0.743179321289062,1.625671012801177,0.00870619958334398,106.30535539766592,12105,144,1182.12890625,362.39,13.367301428289384,0.06246696668895792,0.006497526358898228,0.8089105280527978,0.10206563468021829
SPeec1,0.6,EI,0.001317004,99,0.743179321289062,1.7790529584620927,0.0104327623515432,127.60947482776218,12105,144,1182.12890625,404.87,14.47509529634896,0.07149163059242737,0.008899958755042866,0.6538421116887255,0.12375192430548072
SPeec1,0.55,EI,0.00130445,100,0.743179321289062,1.9605422400680959,0.012679725470298,155.44641495951566,12105,144,1182.12890625,446.31,14.212453636998728,0.07827436199733792,0.0052352393681697265,0.520332977858624,0.08556021928502952
SPeec1,0.5,EI,0.001291245,100,0.743179321289062,2.1556026862538853,0.0153423737586747,188.59762726245845,12105,144,1182.12890625,492.26,16.61605649163885,0.08550234408557635,0.004929250000418701,0.39344908150380375,0.07405473435348116
SPeec1,0.25,EI,0.001591166,0,0.743179321289062,3.7772708887104556,0.0476327204056103,605.3824613074238,12105,144,1182.12890625,904.81,21.499210697280507,0.1784527520569401,0.006914692361250096,8.704436759411871e-4,5.425203623173696e-4
SPeec4,0.99,EI,0.007413727,48,0.37843888158286,0.5236086709575998,0.00147086329305729,1.7838392315387643,1212,84,1212,11.91,2.7783251985847346,0.4329491880668351,0.12873234936891187,0.13138367518164906,0.20005319783812572
SPeec4,0.95,EI,0.007287138,46,0.37843888158286,0.7362150297499633,0.00291470230281945,3.540022600740766,1212,84,1212,20.81,4.414610727888461,0.3463294882275705,0.09484927737059629,0.1162369693899155,0.1883942017501544
SPeec4,0.9,EI,0.007541952,51,0.37843888158286,0.903211325641492,0.00439759295232252,5.349007824372952,1212,84,1212,29.42,4.729405113465405,0.2937038044885998,0.06927098543781098,0.11311807902998033,0.15550879561254186
SPeec4,0.85,EI,0.007663159,70,0.37843888158286,1.0462302902252372,0.00591512908553363,7.20584482489078,1212,84,1212,37.4,5.665775330968404,0.2430441876446421,0.05914142343276692,0.17198588459378542,0.185288828452255
SPeec4,0.8,EI,0.00774731,78,0.37843888158286,1.1793341682168128,0.00753575506737506,9.195091342772473,1212,84,1212,44.66,5.314778329043338,0.2177838623969312,0.05638140897319053,0.21090384109282315,0.20682678912534086
SPeec4,0.75,EI,0.007922075,88,0.37843888158286,1.322021064967803,0.00949973171298116,11.614509831800067,1212,84,1212,54.1,6.428314889862842,0.1846292475226683,0.05379880301423012,0.3065049507799383,0.2629607283729692
