"","Site","k","MN","GOF","U","S","p","m_","J","DA","S_m","S_sd"
"1505","RSpet1","0.8","EI",97,0.007841348,69,0.722472122747256,0.0212896198971425,826,826,67.76,6.99512095475962
"1506","RSpet1","0.75","EI",100,0.007251158,69,0.722472122747256,0.0261246029775426,826,826,78.68,7.26813996740972
"1507","RSpet1","0.7","EI",100,0.007586645,69,0.722472122747256,0.0319416077888813,826,826,93.05,8.74483974822994
"1508","RSpet1","0.65","EI",100,0.006680907,69,0.722472122747256,0.0392172393556051,826,826,107.27,8.20797222709776
"1509","RSpet1","0.6","EI",100,0.006745305,69,0.722472122747256,0.0473221260207954,826,826,120.29,7.94843863709576
"1510","RSpet1","0.55","EI",100,0.007175525,69,0.722472122747256,0.0567547732085765,826,826,138.92,9.84391315801934
"1511","RSpet1","0.5","EI",100,0.00592381,69,0.722472122747256,0.0692898006622664,826,826,156.58,10.0716423585223
"1512","RSpet1","0.25","EI",0,0.005263408,69,0.722472122747256,0.22305666191322,826,826,321.64,11.5474602568633
"1513","RSrioz1","0.99","EI",69,0.006482094,76,0.92867367679881,0.00351221799029555,1205,1205,24.68,4.30616189930549
"1514","RSrioz1","0.95","EI",96,0.006522602,76,0.92867367679881,0.00722653716447267,1205,1205,43.58,5.86580572195131
"1515","RSrioz1","0.9","EI",100,0.006689097,76,0.92867367679881,0.0107984704110233,1205,1205,60.12,6.27046951023509
"1516","RSrioz1","0.85","EI",100,0.006193808,76,0.92867367679881,0.0142950388659823,1205,1205,73.29,6.25113323059641
"1517","RSrioz1","0.8","EI",100,0.006084368,76,0.92867367679881,0.0185749897664932,1205,1205,90.14,8.34123261971285
"1518","RSrioz1","0.75","EI",96,0.006499831,76,0.92867367679881,0.0230184253997344,1205,1205,104.65,9.07474573203074
"1519","RSrioz1","0.7","EI",94,0.006597978,76,0.92867367679881,0.0278034748381526,1205,1205,121.32,8.71186350079968
"1520","RSrioz1","0.65","EI",86,0.00516832,76,0.92867367679881,0.0339419567836417,1205,1205,140.81,8.898637961832
"1521","RSrioz1","0.6","EI",54,0.005817044,76,0.92867367679881,0.0408863093881411,1205,1205,161.56,10.0537143244262
"1522","RSrioz1","0.55","EI",6,0.005734465,76,0.92867367679881,0.0498354449219493,1205,1205,186.2,11.3128156521618
"1523","RSrioz1","0.5","EI",0,0.005341136,76,0.92867367679881,0.0602886191883921,1205,1205,209.75,10.5336162217479
"1524","RSrioz1","0.25","EI",0,0.004889304,76,0.92867367679881,0.186099675911964,1205,1205,428.13,14.2599637326525
"1525","RSsetape","0.99","EI",88,0.001298004,45,0.493985431841831,0.00133177460336752,1733,1733,15.33,3.55065792736666
"1526","RSsetape","0.95","EI",97,0.001465506,45,0.493985431841831,0.0026730853294914,1733,1733,26.8,4.08495638738882
"1527","RSsetape","0.9","EI",99,0.001429292,45,0.493985431841831,0.00403450494729239,1733,1733,37.96,5.54125026915899
"1528","RSsetape","0.85","EI",100,0.001417472,45,0.493985431841831,0.00542177312158642,1733,1733,48.05,5.08786434924946
"1529","RSsetape","0.8","EI",100,0.00146808,45,0.493985431841831,0.00692295383593904,1733,1733,58.03,6.75016647755798
"1530","RSsetape","0.75","EI",100,0.001560638,45,0.493985431841831,0.00870280189424677,1733,1733,69.5,6.93621734889494
"1531","RSsetape","0.7","EI",100,0.001365359,45,0.493985431841831,0.0104301492320732,1733,1733,78.17,7.53852730574042
"1532","RSsetape","0.65","EI",100,0.001329174,45,0.493985431841831,0.0127998990460346,1733,1733,90.5,7.70740166359847
"1533","RSsetape","0.6","EI",99,0.001530876,45,0.493985431841831,0.015337302624316,1733,1733,104,8.03904612664106
"1534","RSsetape","0.55","EI",97,0.002211292,45,0.493985431841831,0.0185096367040179,1733,1733,123.53,9.71560756221814
"1535","RSsetape","0.5","EI",88,0.002010646,45,0.493985431841831,0.0225523166818976,1733,1733,138.76,10.4612029746472
"1536","RSsetape","0.25","EI",0,0.002331936,45,0.493985431841831,0.0723232567363074,1733,1733,301.01,12.90407108261
"1537","RSsini","0.99","EI",80,0.008595295,69,0.73052961024989,0.00332653490603088,1024,1024,20.41,3.48182873116001
"1538","RSsini","0.95","EI",95,0.008081045,69,0.73052961024989,0.00666427986085234,1024,1024,33.96,5.35963212969478
"1539","RSsini","0.9","EI",99,0.008921971,69,0.73052961024989,0.0101560988558897,1024,1024,48.75,6.3379170016017
"1540","RSsini","0.85","EI",100,0.0081549,69,0.73052961024989,0.0134472294373894,1024,1024,60.07,7.09282608120218
"1541","RSsini","0.8","EI",100,0.008421375,69,0.73052961024989,0.0171935564888744,1024,1024,73.18,6.81557930128623
"1542","RSsini","0.75","EI",100,0.008699257,69,0.73052961024989,0.0213565037010556,1024,1024,84.9,7.75443828599552
"1543","RSsini","0.7","EI",100,0.007727845,69,0.73052961024989,0.0260674973253875,1024,1024,99.17,7.9747771572045
"1544","RSsini","0.65","EI",100,0.008200936,69,0.73052961024989,0.0314647906315151,1024,1024,113.54,7.97017166462783
"1545","RSsini","0.6","EI",98,0.007338891,69,0.73052961024989,0.0387568411366688,1024,1024,131.49,9.68336593120263
"1546","RSsini","0.55","EI",84,0.006927367,69,0.73052961024989,0.0467103720189952,1024,1024,148.84,9.88900011286901
"1547","RSsini","0.5","EI",42,0.00786757,69,0.73052961024989,0.0569484867652522,1024,1024,171.32,10.922019275322
"1548","RSsini","0.25","EI",0,0.006448055,69,0.73052961024989,0.180759316320809,1024,1024,360.15,12.7868105973509
"1549","RSsmar2","0.99","EI",76,0.001986731,58,0.36114979447901,0.00118359665443004,1427,1427,11.74,2.84487843911358
"1550","RSsmar2","0.95","EI",89,0.003236513,58,0.36114979447901,0.00236273592436181,1427,1427,21.22,3.96851243025531
"1551","RSsmar2","0.9","EI",95,0.003444638,58,0.36114979447901,0.00355070931296472,1427,1427,28.3,4.47100648511037
"1552","RSsmar2","0.85","EI",98,0.003443492,58,0.36114979447901,0.00479791812324448,1427,1427,36.86,5.05529025832935
"1553","RSsmar2","0.8","EI",97,0.003270635,58,0.36114979447901,0.00610124668478407,1427,1427,44.19,6.72804322641923
"1554","RSsmar2","0.75","EI",98,0.003368338,58,0.36114979447901,0.00768164249949369,1427,1427,52.21,5.85221187572561
"1555","RSsmar2","0.7","EI",98,0.002677506,58,0.36114979447901,0.0093073775912432,1427,1427,61.01,7.01296778630254
"1556","RSsmar2","0.65","EI",99,0.003152173,58,0.36114979447901,0.0112932068464162,1427,1427,70.99,7.03166718739898
"1557","RSsmar2","0.6","EI",94,0.003120736,58,0.36114979447901,0.0137174432069283,1427,1427,79.97,7.82182261949919
"1558","RSsmar2","0.55","EI",94,0.003081916,58,0.36114979447901,0.0167625710088706,1427,1427,93.72,7.54793436188426
"1559","RSsmar2","0.5","EI",90,0.003078164,58,0.36114979447901,0.0203079348381722,1427,1427,107.71,8.121918218965
"1560","RSsmar2","0.25","EI",0,0.003372243,58,0.36114979447901,0.0675955896073528,1427,1427,242.2,11.5487547975415
"1561","RSvsol","0.99","EI",52,0.0010922728,55,0.666613829015203,0.00169405721059936,1855,1855,20.72,4.15137801144866
"1562","RSvsol","0.95","EI",49,0.00209752,55,0.666613829015203,0.00337587138731766,1855,1855,35.37,5.92316970835206
"1563","RSvsol","0.9","EI",68,0.001834683,55,0.666613829015203,0.00504338313092783,1855,1855,48.62,5.94381097351597
"1564","RSvsol","0.85","EI",79,0.001982818,55,0.666613829015203,0.00680420319677337,1855,1855,62.01,6.3349200564184
"1565","RSvsol","0.8","EI",87,0.001992492,55,0.666613829015203,0.00861328225873394,1855,1855,74.66,6.94454222153388
"1566","RSvsol","0.75","EI",97,0.001866664,55,0.666613829015203,0.0107020456645083,1855,1855,88.26,7.33556439890654
"1567","RSvsol","0.7","EI",98,0.001974078,55,0.666613829015203,0.0130580342348288,1855,1855,101.34,8.76081726735121
"1568","RSvsol","0.65","EI",100,0.00187643,55,0.666613829015203,0.0162243972690143,1855,1855,119.47,10.2469064067694
"1569","RSvsol","0.6","EI",100,0.001797436,55,0.666613829015203,0.0192797001705289,1855,1855,137.07,11.4400104188693
"1570","RSvsol","0.55","EI",100,0.001875262,55,0.666613829015203,0.0231489411050779,1855,1855,155.68,9.60206206809745
"1571","RSvsol","0.5","EI",100,0.002029582,55,0.666613829015203,0.0283611031053925,1855,1855,179.32,10.1820598816911
"1572","RSvsol","0.25","EI",89,0.001969774,55,0.666613829015203,0.0902658041245879,1855,1855,377.8,13.4141490203216
"1573","SCarar","0.99","EI",92,0.0007575396,26,0.0359928114764424,8.25481892870668e-05,2034,2034,2.39,1.11821466651267
"1574","SCarar","0.95","EI",92,0.0008683944,26,0.0359928114764424,0.000165136919866476,2034,2034,3.23,1.39156913104044
"1575","SCarar","0.9","EI",92,0.0008458029,26,0.0359928114764424,0.000251372221931213,2034,2034,4.4,1.6996731711976
"1576","SCarar","0.85","EI",91,0.0008425542,26,0.0359928114764424,0.000336725981332985,2034,2034,5.89,2.07386332503111
"1577","SCarar","0.8","EI",93,0.0008848192,26,0.0359928114764424,0.000431623193221815,2034,2034,6.38,2.38590135012436
"1578","SCarar","0.75","EI",96,0.0008189629,26,0.0359928114764424,0.000537631738499833,2034,2034,7.93,2.34091840735618
"1579","SCarar","0.7","EI",97,0.0008473808,26,0.0359928114764424,0.000656386398699907,2034,2034,9.08,2.49314210901777
"1580","SCarar","0.65","EI",98,0.0009082212,26,0.0359928114764424,0.000796285088264104,2034,2034,10.58,2.70868412646615
"1581","SCarar","0.6","EI",96,0.0008769925,26,0.0359928114764424,0.000972375980631508,2034,2034,11.69,2.96680285693525
"1582","SCarar","0.55","EI",100,0.0009321704,26,0.0359928114764424,0.00117565508980768,2034,2034,13.71,2.87551488582234
"1583","SCarar","0.5","EI",99,0.001285053,26,0.0359928114764424,0.00142613591655348,2034,2034,16.39,3.62620930716829
"1584","SCarar","0.25","EI",100,0.001493321,26,0.0359928114764424,0.00468554795911826,2034,2034,37.68,4.58781874185116
"1585","SCilho","0.99","EI",23,0.01822387,135,0.899939351991448,0.00358366170622045,1169,1169,23.47,4.3865151488984
"1586","SCilho","0.95","EI",31,0.01787028,135,0.899939351991448,0.00718883491684979,1169,1169,42.57,5.58904953882811
"1587","SCilho","0.9","EI",38,0.01792977,135,0.899939351991448,0.010966497521692,1169,1169,59.31,6.48026530196399
"1588","SCilho","0.85","EI",57,0.01871349,135,0.899939351991448,0.0144797857566736,1169,1169,73.31,7.24700565123907
"1589","SCilho","0.8","EI",82,0.01762491,135,0.899939351991448,0.0185953705347905,1169,1169,89.18,9.20845022550242
"1590","SCilho","0.75","EI",91,0.0182402,135,0.899939351991448,0.0227638245417895,1169,1169,102.45,9.87331369056626
"1591","SCilho","0.7","EI",97,0.01832925,135,0.899939351991448,0.0278248616062327,1169,1169,120.12,8.53783025449355
"1592","SCilho","0.65","EI",99,0.01510218,135,0.899939351991448,0.0339965924629873,1169,1169,137.18,10.8798581393009
"1593","SCilho","0.6","EI",92,0.01537911,135,0.899939351991448,0.0411005427481786,1169,1169,157.09,10.978486768092
"1594","SCilho","0.55","EI",73,0.01589957,135,0.899939351991448,0.0494454036446187,1169,1169,181.62,12.1570364543969
"1595","SCilho","0.5","EI",42,0.01602895,135,0.899939351991448,0.0596368131648119,1169,1169,205.71,11.8741677007636
"1596","SCilho","0.25","EI",0,0.01191765,135,0.899939351991448,0.185767088768698,1169,1169,433.03,15.694337266104
"1597","SCilho2","0.99","EI",23,0.006791216,157,0.884932951426624,0.00241779293692552,1738,1738,25.56,4.65435605675267
"1598","SCilho2","0.95","EI",13,0.0128411,157,0.884932951426624,0.00477953179182493,1738,1738,44.39,6.14783364981996
"1599","SCilho2","0.9","EI",23,0.01332311,157,0.884932951426624,0.00715860357239272,1738,1738,62.61,6.99768359941886
"1600","SCilho2","0.85","EI",29,0.01325207,157,0.884932951426624,0.00959822734430858,1738,1738,78.55,6.60329730918844
"1601","SCilho2","0.8","EI",55,0.01320802,157,0.884932951426624,0.0123082633206444,1738,1738,95.04,8.51370849414239
"1602","SCilho2","0.75","EI",75,0.01332792,157,0.884932951426624,0.0151190848889615,1738,1738,111.45,10.4421204162698
"1603","SCilho2","0.7","EI",92,0.01294228,157,0.884932951426624,0.0186252177823022,1738,1738,129.49,8.68470733036765
"1604","SCilho2","0.65","EI",99,0.01308932,157,0.884932951426624,0.0225578600930018,1738,1738,151.46,10.0959237699022
"1605","SCilho2","0.6","EI",100,0.01353479,157,0.884932951426624,0.0270250993297678,1738,1738,172.38,10.5455050503841
"1606","SCilho2","0.55","EI",96,0.0118023,157,0.884932951426624,0.0328447166690891,1738,1738,200.61,11.6227702325559
"1607","SCilho2","0.5","EI",92,0.01113983,157,0.884932951426624,0.0392891644537957,1738,1738,227.31,13.6520209774112
"1608","SCilho2","0.25","EI",0,0.010169873,157,0.884932951426624,0.121798329693391,1738,1738,492.93,15.6477997291516
"1609","SCorle","0.99","EI",43,0.004504101,112,0.528689726683852,0.00125891716727958,1938,1938,17.08,3.50088012022143
"1610","SCorle","0.95","EI",62,0.006601597,112,0.528689726683852,0.00254593827984398,1938,1938,29.97,5.18048981733144
"1611","SCorle","0.9","EI",65,0.006720157,112,0.528689726683852,0.0038268751205365,1938,1938,41.64,5.47265008838488
"1612","SCorle","0.85","EI",84,0.006578207,112,0.528689726683852,0.00516409319523026,1938,1938,54.04,7.47780554424731
"1613","SCorle","0.8","EI",88,0.006497942,112,0.528689726683852,0.00657224345231985,1938,1938,63.99,7.40255893511688
"1614","SCorle","0.75","EI",97,0.00663201,112,0.528689726683852,0.00820767135192504,1938,1938,76.28,7.49556097589996
"1615","SCorle","0.7","EI",99,0.00629756,112,0.528689726683852,0.00999840510819888,1938,1938,89.03,8.83342481370583
"1616","SCorle","0.65","EI",100,0.006437158,112,0.528689726683852,0.0121590419346906,1938,1938,104.73,10.1442674262936
"1617","SCorle","0.6","EI",100,0.006573254,112,0.528689726683852,0.0146813409737108,1938,1938,119.98,9.79690736607191
"1618","SCorle","0.55","EI",100,0.008396454,112,0.528689726683852,0.0178456612402429,1938,1938,139.43,9.55711697367385
"1619","SCorle","0.5","EI",91,0.008377716,112,0.528689726683852,0.0216573801138298,1938,1938,159.31,10.3754712683523
"1620","SCorle","0.25","EI",0,0.009334094,112,0.528689726683852,0.0692833710387951,1938,1938,371.81,15.4349040368336
"1621","SCside","0.99","EI",24,0.004107718,105,0.72254784514244,0.00199336959845956,1712,1712,21.44,4.31890371424616
"1622","SCside","0.95","EI",23,0.007336996,105,0.72254784514244,0.00399168539475669,1712,1712,38.52,5.47626651556468
"1623","SCside","0.9","EI",24,0.007296642,105,0.72254784514244,0.00600848708185076,1712,1712,53.95,6.38238579880976
"1624","SCside","0.85","EI",30,0.007101312,105,0.72254784514244,0.00793499675439456,1712,1712,65,7.13222874483754
"1625","SCside","0.8","EI",32,0.007070241,105,0.72254784514244,0.0101935066789348,1712,1712,79.63,7.14871606752859
"1626","SCside","0.75","EI",47,0.007201456,105,0.72254784514244,0.0125548693215314,1712,1712,95.21,7.40092131856814
"1627","SCside","0.7","EI",50,0.006816868,105,0.72254784514244,0.0153188737801952,1712,1712,111.66,9.89563723888646
"1628","SCside","0.65","EI",59,0.006674724,105,0.72254784514244,0.0187432765454875,1712,1712,128.14,10.0754928194881
"1629","SCside","0.6","EI",60,0.007933046,105,0.72254784514244,0.0227864108863063,1712,1712,151.39,10.9783027519344
"1630","SCside","0.55","EI",53,0.006623812,105,0.72254784514244,0.0271033091527939,1712,1712,168.33,11.2439029493923
"1631","SCside","0.5","EI",42,0.006554317,105,0.72254784514244,0.0331632654021409,1712,1712,194.56,12.4066779020678
"1632","SCside","0.25","EI",0,0.005085163,105,0.72254784514244,0.104889224343225,1712,1712,420.71,13.7908584858876
"1633","SCside1","0.99","EI",51,0.006467129,111,0.680355725623583,0.00227929677269421,1413,1413,19.98,3.85332075073965
"1634","SCside1","0.95","EI",65,0.010515102,111,0.680355725623583,0.00455607750902424,1413,1413,35.47,4.86682233042872
"1635","SCside1","0.9","EI",81,0.010379005,111,0.680355725623583,0.00682317951870243,1413,1413,49.88,6.48585095621713
"1636","SCside1","0.85","EI",92,0.010627862,111,0.680355725623583,0.00903510618835143,1413,1413,61.59,6.52747882401619
"1637","SCside1","0.8","EI",99,0.010351188,111,0.680355725623583,0.0116102136094084,1413,1413,74.49,7.65479317720986
"1638","SCside1","0.75","EI",99,0.010806632,111,0.680355725623583,0.0144468644362665,1413,1413,87.25,8.32590578079689
"1639","SCside1","0.7","EI",100,0.009906247,111,0.680355725623583,0.0177326707404552,1413,1413,103.8,9.57163317392396
"1640","SCside1","0.65","EI",100,0.009767009,111,0.680355725623583,0.0215378751513834,1413,1413,117.69,8.72323612456114
"1641","SCside1","0.6","EI",100,0.009134513,111,0.680355725623583,0.025796237832536,1413,1413,134.28,9.14648466998015
"1642","SCside1","0.55","EI",100,0.008912961,111,0.680355725623583,0.0309433357566729,1413,1413,155.11,9.50480473925231
"1643","SCside1","0.5","EI",100,0.00942209,111,0.680355725623583,0.0376986119442343,1413,1413,179.3,10.5548112443587
"1644","SCside1","0.25","EI",0,0.009014385,111,0.680355725623583,0.122871746865645,1413,1413,396.42,14.6599020212526
"1645","SCside4","0.99","EI",32,0.004691615,98,0.535403772264882,0.00172093507759435,1421,1421,15.66,3.78785939388975
"1646","SCside4","0.95","EI",28,0.008644242,98,0.535403772264882,0.00353363229409214,1421,1421,28.56,5.12336694849089
"1647","SCside4","0.9","EI",27,0.008823686,98,0.535403772264882,0.00527328395669039,1421,1421,40.08,5.58981758253886
"1648","SCside4","0.85","EI",34,0.00844685,98,0.535403772264882,0.00716291526237408,1421,1421,50.13,5.86490159398013
"1649","SCside4","0.8","EI",59,0.00835923,98,0.535403772264882,0.00914591773708805,1421,1421,61.25,6.15354870104736
"1650","SCside4","0.75","EI",65,0.008196941,98,0.535403772264882,0.011210988531088,1421,1421,72.24,7.46320265967593
"1651","SCside4","0.7","EI",76,0.009156923,98,0.535403772264882,0.013883292241987,1421,1421,86.22,7.67730487221981
"1652","SCside4","0.65","EI",87,0.009271404,98,0.535403772264882,0.0169136694005068,1421,1421,99.28,8.63055413322138
"1653","SCside4","0.6","EI",95,0.01067253,98,0.535403772264882,0.020385266654772,1421,1421,114.27,8.93054569803248
"1654","SCside4","0.55","EI",93,0.0105414,98,0.535403772264882,0.0246330071428299,1421,1421,131.14,9.90767481309415
"1655","SCside4","0.5","EI",83,0.01035346,98,0.535403772264882,0.030052414934205,1421,1421,154.25,10.4120899036464
"1656","SCside4","0.25","EI",0,0.01204986,98,0.535403772264882,0.0978238696122757,1421,1421,344.98,14.6155998021209
"1657","SCtimbe1","0.99","EI",45,0.002571858,142,0.915684800663396,0.00136534058676161,3148,3148,28.56,5.22101425960415
"1658","SCtimbe1","0.95","EI",65,0.002582997,142,0.915684800663396,0.00273403412114265,3148,3148,51.63,6.28394619629893
"1659","SCtimbe1","0.9","EI",76,0.004806433,142,0.915684800663396,0.00407727294241787,3148,3148,69.92,7.19101571898623
"1660","SCtimbe1","0.85","EI",94,0.004902114,142,0.915684800663396,0.00542826642704418,3148,3148,88.42,8.45807246948085
"1661","SCtimbe1","0.8","EI",99,0.004784351,142,0.915684800663396,0.00706134305162437,3148,3148,110.27,8.08522158513965
"1662","SCtimbe1","0.75","EI",100,0.004700748,142,0.915684800663396,0.00873389969496913,3148,3148,131.57,8.98624650577906
"1663","SCtimbe1","0.7","EI",99,0.004829836,142,0.915684800663396,0.0106029426936934,3148,3148,153.51,11.2353113985426
"1664","SCtimbe1","0.65","EI",97,0.004742373,142,0.915684800663396,0.0127390725136554,3148,3148,175.55,12.3822739054952
"1665","SCtimbe1","0.6","EI",96,0.004955375,142,0.915684800663396,0.0153699904155426,3148,3148,202.25,13.3214909530473
"1666","SCtimbe1","0.55","EI",85,0.005095834,142,0.915684800663396,0.0187899700537765,3148,3148,236.34,13.462420572719
"1667","SCtimbe1","0.5","EI",69,0.004884964,142,0.915684800663396,0.0226441879706673,3148,3148,273.42,13.9770229919383
"1668","SCtimbe1","0.25","EI",0,0.004353878,142,0.915684800663396,0.069804821309257,3148,3148,596.92,19.4108581505665
"1669","SCvolta1","0.99","EI",93,0.001306295,52,0.975721531216037,0.00277164596107996,1658,1658,27.05,4.66531365667428
"1670","SCvolta1","0.95","EI",97,0.001971772,52,0.975721531216037,0.00545792769538032,1658,1658,45.29,5.1645547981047
"1671","SCvolta1","0.9","EI",99,0.001985295,52,0.975721531216037,0.00820982153166057,1658,1658,64.84,7.16997104934775
"1672","SCvolta1","0.85","EI",99,0.002112363,52,0.975721531216037,0.0109534055198568,1658,1658,80.55,7.61494410599144
"1673","SCvolta1","0.8","EI",100,0.002076502,52,0.975721531216037,0.0142314084773219,1658,1658,98.67,8.11166388043112
"1674","SCvolta1","0.75","EI",100,0.002042597,52,0.975721531216037,0.0173487468184229,1658,1658,115.63,9.48753035954207
"1675","SCvolta1","0.7","EI",98,0.001899493,52,0.975721531216037,0.0212166590108621,1658,1658,133.96,9.91470696195375
"1676","SCvolta1","0.65","EI",88,0.00188045,52,0.975721531216037,0.0258266200921585,1658,1658,153.33,10.4117794595905
"1677","SCvolta1","0.6","EI",51,0.002170195,52,0.975721531216037,0.0314554735745739,1658,1658,176.03,10.8166118035682
"1678","SCvolta1","0.55","EI",5,0.002131052,52,0.975721531216037,0.0378825110554774,1658,1658,203.28,10.3622079469268
"1679","SCvolta1","0.5","EI",0,0.002063468,52,0.975721531216037,0.0456480618917999,1658,1658,227.57,12.5844661340395
"1680","SCvolta1","0.25","EI",0,0.002232306,52,0.975721531216037,0.139986164874545,1658,1658,466.6,14.7346907368669
"1681","SCvolta2","0.99","EI",83,0.001793548,78,0.916842703142202,0.0020332630627859,2059,2059,25.86,4.04774535071593
"1682","SCvolta2","0.95","EI",93,0.003099924,78,0.916842703142202,0.00416450948699586,2059,2059,47.26,5.60775076896867
"1683","SCvolta2","0.9","EI",100,0.003198321,78,0.916842703142202,0.00624558398973983,2059,2059,65.88,6.43739077577243
"1684","SCvolta2","0.85","EI",93,0.003118548,78,0.916842703142202,0.00837736347282077,2059,2059,82.07,7.21286028807945
"1685","SCvolta2","0.8","EI",89,0.003183041,78,0.916842703142202,0.0106000752237108,2059,2059,99.35,9.37585012980506
"1686","SCvolta2","0.75","EI",77,0.003225921,78,0.916842703142202,0.0131878690284213,2059,2059,116.46,8.97631001103134
"1687","SCvolta2","0.7","EI",58,0.003089931,78,0.916842703142202,0.0162455324157337,2059,2059,138.31,9.57658655790309
"1688","SCvolta2","0.65","EI",34,0.003174872,78,0.916842703142202,0.0194976680563531,2059,2059,158.06,10.4260939159128
"1689","SCvolta2","0.6","EI",19,0.00321888,78,0.916842703142202,0.0237735259303705,2059,2059,180.62,10.7926087689865
"1690","SCvolta2","0.55","EI",0,0.003315466,78,0.916842703142202,0.029075485798133,2059,2059,212.89,12.7349792685225
"1691","SCvolta2","0.5","EI",0,0.002509162,78,0.916842703142202,0.0348838192244704,2059,2059,236.54,12.2675724303276
"1692","SCvolta2","0.25","EI",0,0.00243445,78,0.916842703142202,0.107476236952282,2059,2059,499.3,16.6396751133785
"1693","SPcamp1","0.99","EI",38,0.01377414,108,0.103320559326545,0.000455532568466323,1076,1076,4.91,1.90212533973995
"1694","SPcamp1","0.95","EI",48,0.01395962,108,0.103320559326545,0.000892395791623093,1076,1076,7.49,2.64954732173272
"1695","SPcamp1","0.9","EI",39,0.0140427,108,0.103320559326545,0.00136345135816471,1076,1076,10.54,2.81561303585503
"1696","SPcamp1","0.85","EI",33,0.01422557,108,0.103320559326545,0.00184084688215701,1076,1076,13.38,3.09375388990675
"1697","SPcamp1","0.8","EI",32,0.01348278,108,0.103320559326545,0.0023411014697503,1076,1076,16.7,3.48879881502462
"1698","SPcamp1","0.75","EI",37,0.01427157,108,0.103320559326545,0.0029252068207152,1076,1076,19.03,4.32856380875512
"1699","SPcamp1","0.7","EI",35,0.01280629,108,0.103320559326545,0.00360963626189916,1076,1076,21.86,3.64877175958368
"1700","SPcamp1","0.65","EI",22,0.01275305,108,0.103320559326545,0.00438208651446651,1076,1076,26.26,4.52517090474733
"1701","SPcamp1","0.6","EI",35,0.01263015,108,0.103320559326545,0.00535372662997333,1076,1076,30,4.56380135723312
"1702","SPcamp1","0.55","EI",38,0.01275395,108,0.103320559326545,0.00650291590238866,1076,1076,35.16,5.05269205173806
"1703","SPcamp1","0.5","EI",36,0.012995,108,0.103320559326545,0.00798106125145716,1076,1076,41.36,5.74108003776293
"1704","SPcamp1","0.25","EI",98,0.01283899,108,0.103320559326545,0.0286120213736187,1076,1076,105.3,7.70609099244477
"1705","SPcara1","0.99","EI",24,0.005920375,171,0.850156308651023,0.00187213635373503,2127,2127,26.11,4.71382021401973
"1706","SPcara1","0.95","EI",24,0.01118108,171,0.850156308651023,0.00368702869031484,2127,2127,44.9,6.38891084756876
"1707","SPcara1","0.9","EI",50,0.01130252,171,0.850156308651023,0.00563775876288263,2127,2127,63.91,6.68194461503415
"1708","SPcara1","0.85","EI",56,0.01123209,171,0.850156308651023,0.00749944524098192,2127,2127,78.05,6.82297811098866
"1709","SPcara1","0.8","EI",79,0.0111023,171,0.850156308651023,0.00955796206844924,2127,2127,93.11,8.71999328143565
"1710","SPcara1","0.75","EI",91,0.0112569,171,0.850156308651023,0.0119836858151367,2127,2127,115.01,10.0156392857885
"1711","SPcara1","0.7","EI",88,0.01137543,171,0.850156308651023,0.0145000633268209,2127,2127,132.41,11.2726494783891
"1712","SPcara1","0.65","EI",81,0.01139208,171,0.850156308651023,0.0176201538604873,2127,2127,155.04,10.2424350008909
"1713","SPcara1","0.6","EI",62,0.01140566,171,0.850156308651023,0.0213244167528316,2127,2127,178.19,10.1828683621467
"1714","SPcara1","0.55","EI",47,0.01110387,171,0.850156308651023,0.0257474556893081,2127,2127,203.87,11.4430120708022
"1715","SPcara1","0.5","EI",16,0.01086038,171,0.850156308651023,0.0311931943838972,2127,2127,235.86,11.9070643660888
"1716","SPcara1","0.25","EI",0,0.00866653,171,0.850156308651023,0.0957254114246035,2127,2127,512.09,17.2469262376362
"1717","SPcara3","0.99","EI",44,0.007474573,130,0.773104012947153,0.00216126864723101,1674,1674,22.71,4.09062737526071
"1718","SPcara3","0.95","EI",68,0.010206642,130,0.773104012947153,0.00431774771014561,1674,1674,39.69,5.62048022679539
"1719","SPcara3","0.9","EI",80,0.010156551,130,0.773104012947153,0.00656038203187522,1674,1674,55.32,6.62392358322193
"1720","SPcara3","0.85","EI",97,0.010438621,130,0.773104012947153,0.0087224526120351,1674,1674,69.26,7.27750095857226
"1721","SPcara3","0.8","EI",99,0.010110226,130,0.773104012947153,0.0111674368372787,1674,1674,84.92,7.61667495523719
"1722","SPcara3","0.75","EI",99,0.010608038,130,0.773104012947153,0.0137730823008063,1674,1674,99.09,8.42806159340463
"1723","SPcara3","0.7","EI",100,0.010354374,130,0.773104012947153,0.0168688892466202,1674,1674,115.74,8.05488746794219
"1724","SPcara3","0.65","EI",83,0.010122694,130,0.773104012947153,0.0203412851394137,1674,1674,133.51,11.0055036736676
"1725","SPcara3","0.6","EI",72,0.0104456,130,0.773104012947153,0.0247569271588102,1674,1674,157.08,11.9778246283824
"1726","SPcara3","0.55","EI",42,0.009825725,130,0.773104012947153,0.0298427730614185,1674,1674,179.56,10.4033017291957
"1727","SPcara3","0.5","EI",9,0.01073092,130,0.773104012947153,0.0362734428268788,1674,1674,206.46,10.7434922749833
"1728","SPcara3","0.25","EI",0,0.008310683,130,0.773104012947153,0.113099925541171,1674,1674,448.17,17.3706213144057
"1729","SPeec1","0.99","EI",31,0.0008657749,144,0.743179321289062,0.000920462532923358,12105,1182.12890625,70.39,7.08661421343797
